dataset,hardness_metric,random_seed,weighting_strategy,Bottleneck_H0_mean,Bottleneck_H0_std,Bottleneck_H1_mean,Bottleneck_H1_std,Wasserstein_H0_mean,Wasserstein_H0_std,Wasserstein_H1_mean,Wasserstein_H1_std
Hepatitis,N1,116740,static,1.3386660019556682,0.0783486873540334,0.3084598382314046,0.1455920277135744,20.54974792004092,1.0245674068980823,1.2615883740213047,0.1283824134450314
Hepatitis,N1,116740,self_paced,1.3755502303441365,0.1305108633786721,0.3084598382314046,0.1455920277135744,23.530898863062973,1.529927370187943,0.8788185421836627,0.425678250482826
Hepatitis,N1,26226,curriculum,1.6040447155634563,0.0468399599044299,0.3291890621185303,0.164463763491047,17.707462265567084,1.1037457002564235,1.05709259559182,0.3560503673287893
Hepatitis,N1,26226,static,1.2707782983779907,0.128258760577442,0.4553672870000203,0.0912802396099439,25.934179999805156,2.9085685073368044,1.8949258845074464,0.2974858261492207
Hepatitis,N1,26226,self_paced,1.3252106110254924,0.2366805157065146,0.3679335514704386,0.1868373561934183,23.94497427739593,2.626424456781997,1.562446220222034,0.7707414723677387
Hepatitis,N2,670488,curriculum,1.2859305143356323,0.081209927386525,0.2401370207468668,0.0873320530627182,24.063646282314824,1.359652358900804,1.0124775433384314,0.5389271888988739
Hepatitis,N2,670488,static,1.209833025932312,0.0319336560871933,0.1983682711919148,0.0442725920227237,21.499032573036114,2.6004774796529766,0.8101735625944332,0.2030609424910418
Hepatitis,N2,670488,self_paced,1.420535445213318,0.1746149631301685,0.1836486260096232,0.0464949582662447,22.3504878230426,1.4208755808586508,0.6275346621384158,0.375850537344277
Hepatitis,N2,116740,curriculum,1.529320200284322,0.1750574185948777,0.1881962617238362,0.0592256209827637,20.03618350143635,2.660007268089755,0.6689248693514184,0.4872593976358941
Hepatitis,N2,116740,static,1.41217307249705,0.1947721013465443,0.2936649322509765,0.1613894448718023,20.1300852130178,3.857659893522755,0.9547259857292985,0.4129356208160872
Hepatitis,N2,116740,self_paced,1.439564824104309,0.1158172413803467,0.2694621483484904,0.0939822024109802,22.87719336421281,2.442302296643993,0.6772741319435278,0.3690296372494897
Hepatitis,N2,26226,curriculum,1.1430205504099529,0.0279686621961346,0.4553672870000203,0.0912802396099439,24.82453103486656,1.9072140515653335,2.0157130695395957,0.2102098888472423
Hepatitis,N2,26226,static,1.2707782983779907,0.128258760577442,0.4553672870000203,0.0912802396099439,26.28332495625672,2.3614354414653045,1.9374687939782724,0.2092968214534999
Hepatitis,N2,26226,self_paced,1.245620807011922,0.1461273031282103,0.3221386273701985,0.1077423003045838,21.64144916000592,1.290213242642159,0.9622942180471769,0.2444256973360438
Hepatitis,LSC,670488,curriculum,1.3312638998031616,0.1530491961342646,0.1674137115478515,0.0175725628250586,20.59026748417894,3.457411194692888,0.5078296536375828,0.2167680545682511
Hepatitis,LSC,670488,static,1.2871464888254802,0.0795298819908292,0.2232719659805297,0.08929527766864,17.971688861227943,2.716973555231706,0.6384616330099261,0.3446592566436895
Hypothyroid,TD_P,670488,curriculum,1.804004391034444,0.0028898689128969,0.3089853326479594,0.0865211900983411,57.4382298178791,10.337605595141248,3.186553102667034,0.945669185923182
Hepatitis,LSC,670488,self_paced,1.247072696685791,0.0829755714038649,0.2292933464050293,0.0862381686100983,22.122362889303872,2.3625539790647023,0.8394882902895286,0.253639088870035
Hepatitis,LSC,116740,curriculum,1.4991676012674968,0.1996902132771173,0.3201069434483846,0.1378120658474566,19.7035356873191,1.5871815580110515,1.024735617053037,0.4845162987541813
Hepatitis,LSC,116740,static,1.482101599375407,0.1782807295162551,0.2211112181345621,0.1200843212814474,18.03552680147793,2.816030654975164,0.460642547806968,0.125262729394121
Hepatitis,LSC,116740,self_paced,1.4274346033732097,0.2038864473916121,0.2601089080174764,0.1748021096709764,21.300758498400484,2.598176984610184,0.7636844998933308,0.3431075167079493
Hepatitis,LSC,26226,curriculum,1.367705265680949,0.1328866384103136,0.3272294799486796,0.1183990191950809,18.397618462224848,1.3703144592665757,1.522934069554202,0.7322517254711114
Hepatitis,LSC,26226,static,1.2666111787160237,0.2002214389632324,0.2350880702336629,0.0672456026688594,18.070658213266118,1.0231642817709905,0.8005161109958694,0.0903682829794095
Hepatitis,LSC,26226,self_paced,1.2707782983779907,0.128258760577442,0.4602887630462646,0.0880068853545723,24.849176498123057,1.8477615407473016,1.440625376705681,0.3982769607907053
Hepatitis,LSR,670488,curriculum,1.1995620727539062,0.0366143160005659,0.2431360880533854,0.0090928172935382,25.391036607178854,1.2450721938926563,1.2257540802828415,0.2525865056770157
Hepatitis,LSR,670488,static,1.3936010599136353,0.1562615036664494,0.1355911493301391,0.0101638246568887,17.236367082910213,1.0709048140616095,0.4088484823572231,0.2018421609487703
Hepatitis,LSR,670488,self_paced,1.27309254805247,0.066477455593312,0.210686445236206,0.0977937737602839,22.670917441957656,1.850883028771108,0.7494516426162218,0.3301489806618458
Hepatitis,LSR,116740,curriculum,1.5837343136469524,0.0995792043514564,0.2694621483484904,0.0939822024109802,17.767801689176178,2.43455660808077,0.6721141635250861,0.2002080201673987
Hepatitis,LSR,116740,static,1.5879362026850383,0.216361602199082,0.2069877783457438,0.2165708150655535,18.37282020622406,3.4442709899385804,0.5049721535043422,0.487530861696155
Hepatitis,LSR,116740,self_paced,1.6065863768259685,0.0994042309237664,0.2795339028040568,0.0825697251170794,17.09716458720264,2.065415659576912,0.6119259209916689,0.2245320272014892
Hepatitis,LSR,26226,curriculum,1.5275901158650715,0.0937556606391461,0.2423067490259806,0.1098639051734005,20.10939345013841,1.1976021419730134,1.0542482733732144,0.6111918200923313
Hepatitis,LSR,26226,static,1.367705265680949,0.1328866384103136,0.2610567013422648,0.103342784549191,20.688861213588613,1.312362711533129,0.8153542742868165,0.149134248079608
Hepatitis,LSR,26226,self_paced,1.2552326917648315,0.1062739528697954,0.4602887630462646,0.0880068853545723,22.744033046259677,3.492781995686817,1.409037465760625,0.3821308490514035
Hepatitis,Harmfulness,670488,curriculum,1.3341069221496582,0.1209199398118759,0.2530276377995809,0.0887174184031114,22.886460035946257,4.240045086350012,0.9092485738330022,0.536283940362113
Hepatitis,Harmfulness,670488,static,1.305568774541219,0.165222012359432,0.1674137115478515,0.0175725628250586,21.11424054181089,2.046044203136247,0.5674090638708357,0.1118029737222062
Hypothyroid,TD_P,670488,static,1.8019609451293943,0.0,0.2534896433353424,0.0786959116538687,68.76663068786401,5.645442813792526,4.139415239015983,0.4802728224345659
Hepatitis,Harmfulness,670488,self_paced,1.36203936735789,0.1533858405051673,0.2513370513916015,0.0819134031821795,22.71727353664537,1.2082782788263675,0.7850779311205711,0.1585570443222475
Hepatitis,Harmfulness,116740,curriculum,1.2832651138305664,0.0,0.3420158624649048,0.1159434514425588,25.601160281770504,0.899321198000427,1.1941676198918227,0.0345623153442892
Hepatitis,Harmfulness,116740,static,1.4991676012674968,0.1996902132771173,0.2569140593210856,0.2085084291993827,22.17586725424791,3.4372641441317997,0.7720188600622541,0.5470636481829312
Hepatitis,Harmfulness,116740,self_paced,1.4949657122294109,0.0472637777302103,0.2694621483484904,0.0939822024109802,21.0074839639039,3.3926980367442034,0.6397697306982097,0.3067265274327233
Hepatitis,Harmfulness,26226,curriculum,1.5275901158650715,0.0937556606391461,0.2472282250722249,0.1165347675785743,21.441063951565383,0.8501248191687772,0.7269178160109226,0.2037243577866332
Hepatitis,Harmfulness,26226,static,1.5275901158650715,0.0937556606391461,0.3027111689249674,0.1990242027873704,21.593191710011485,1.5859294749404902,0.8061942995024133,0.5241645896789183
Hepatitis,Harmfulness,26226,self_paced,1.3224747975667317,0.2013686508573693,0.5022148291269938,0.0816941180007413,24.407785406523185,5.946689477916268,1.7973231961523837,0.4071438063394894
Hepatitis,F1,670488,curriculum,1.296201467514038,0.0670822638398179,0.210686445236206,0.0977937737602839,19.812316595665543,2.845364412356292,0.7456154294402856,0.3279666291530785
Hepatitis,F1,670488,static,1.222252647082011,0.0687036339534063,0.2869517803192138,0.0464761123142826,24.771668843142283,0.9008959962474088,1.21898117655755,0.2097981215271429
Hepatitis,F1,670488,self_paced,1.248690843582153,0.0601994179239263,0.2221025625864664,0.0621433061585275,20.725094642389468,3.8642833423722256,0.9987635910357135,0.6038019829692243
Hepatitis,F1,116740,curriculum,1.6065863768259685,0.0994042309237664,0.2795339028040568,0.0825697251170794,17.14004444534783,2.025350629304159,0.7050205683810574,0.2352780912235196
Hepatitis,F1,116740,static,1.482101599375407,0.1782807295162551,0.2601089080174764,0.1748021096709764,20.16528417640757,2.4748400106795034,0.8001054742508277,0.3288438873129221
Hepatitis,F1,116740,self_paced,1.443766713142395,0.2269835385293602,0.2569140593210856,0.2085084291993827,22.653245772446976,4.299996464687351,0.98763125262036,0.6984900778197216
Hepatitis,F1,26226,curriculum,1.4306631485621135,0.1964074392451073,0.3057599067687988,0.1308754488780798,21.206435072752956,4.664331702920223,1.0882728481691293,0.5698992210152433
Hepatitis,F1,26226,static,1.1190866231918335,0.0294598744583735,0.4588302373886108,0.177663127814518,22.564902446219893,4.371661185840636,1.93556080257448,0.770767301570733
Hepatitis,F1,26226,self_paced,1.1800856590270996,0.0,0.3172171513239543,0.1040935559068318,25.691243604348795,1.2641357535107614,1.5968072322361877,0.7594532525527697
Hepatitis,F2,670488,curriculum,1.3341069221496582,0.1209199398118759,0.2530276377995809,0.0887174184031114,22.0444472863092,3.801003580916973,0.9763632786220224,0.579331994012105
Hypothyroid,TD_P,670488,self_paced,1.7262485027313232,0.1070735628797441,0.2787145376205444,0.0838311487574206,46.30465799537421,3.833799339230241,3.86579118774077,0.8279815710382056
Hepatitis,F2,670488,static,1.270977020263672,0.1376103033250392,0.1919852097829183,0.0424533137678072,24.364195904346243,4.089332931290248,0.8564332428286341,0.4956172283806274
Hepatitis,F2,670488,self_paced,1.275461157162984,0.1958106024003485,0.2259093523025512,0.0152694660407088,22.169361030168066,1.5182282431016056,1.219890375398102,0.2220707309294
Hepatitis,F2,116740,curriculum,1.542571783065796,0.1867733569805365,0.1881962617238362,0.0592256209827637,21.215775658603693,3.779531593412772,0.6298535114987379,0.4713595638944671
Hepatitis,F2,116740,static,1.4309511184692385,0.1137815777654096,0.3100351889928182,0.1477306459845854,23.6967559529852,0.6035334438247898,0.8151719997037197,0.3870878341100786
Hepatitis,F2,116740,self_paced,1.5837343136469524,0.0995792043514564,0.3084598382314046,0.1455920277135744,20.97664078727107,0.7586212103109315,0.7115486445755869,0.3384169381871034
Hepatitis,F2,26226,curriculum,1.3997320731480916,0.1864025276358391,0.3502362171808879,0.1669455355529828,17.745979990384114,3.709151939949692,1.204852674877354,0.5599820772476573
Hepatitis,F2,26226,static,1.4368974765141804,0.1972858264696846,0.3068516254425049,0.1989321739827298,24.127117019125865,4.1061062222570905,1.1689415175800386,0.8087530713489
Hepatitis,F2,26226,self_paced,1.2809077898661296,0.1721302315897233,0.347685972849528,0.1703369432756211,16.95318155485695,2.6316982924775263,1.4460214798673796,1.0332290887183766
Hepatitis,F3,670488,curriculum,1.248690843582153,0.0601994179239263,0.2221025625864664,0.0621433061585275,22.87576688947765,1.7954775684124114,1.0099301737654836,0.502467827165599
Hepatitis,F3,670488,static,1.36203936735789,0.1533858405051673,0.2740611632664998,0.0528274780773327,23.96611702307193,0.9237693422408656,1.1018247036924735,0.0286790590037178
Hepatitis,F3,670488,self_paced,1.2805516719818115,0.0763096642809799,0.2401370207468668,0.0873320530627182,22.4018715732485,2.1781486114921464,0.8695840833812283,0.3742224108906441
Hepatitis,F3,116740,curriculum,1.5879362026850383,0.216361602199082,0.3201069434483846,0.1378120658474566,18.19168133627153,2.311835985105569,0.8623884432531348,0.5069793344744276
Hepatitis,F3,116740,static,1.4274346033732097,0.2038864473916121,0.2952402830123901,0.1634639791455714,22.39779647436555,3.5077191077420578,1.1183150410062352,0.5924987266783793
Hepatitis,F3,116740,self_paced,1.6519507964452107,0.1264961950721711,0.2795339028040568,0.0825697251170794,18.09868973027676,1.9061271333199417,0.56621523331334,0.2220455145384138
Hepatitis,F3,26226,curriculum,1.168042778968811,0.0170312043084641,0.4553672870000203,0.0912802396099439,23.528375219522047,1.51723293377828,1.6510049254320336,0.3722716570455475
Hepatitis,F3,26226,static,1.2707782983779907,0.128258760577442,0.4553672870000203,0.0912802396099439,27.37844531692832,2.9128678003381188,2.0500395351869187,0.3018235730306446
Hepatitis,F3,26226,self_paced,1.5577417612075806,0.1092554522704843,0.376935879389445,0.1922037281284972,18.58971009411642,1.5330569815124608,0.925141700840076,0.2637981244987661
Hepatitis,F4,670488,curriculum,1.44269061088562,0.1900393595262837,0.2489548126856486,0.1319591176486308,17.05196191366956,3.602797095812809,0.4504175537708306,0.1740596355115841
Hypothyroid,TD_P,116740,curriculum,1.6724913120269775,0.0,0.3772430817286173,0.0058527361674148,51.66977347302259,1.9436353811190448,4.120281659229076,0.5353195145502794
Hepatitis,F4,670488,static,1.2628215948740642,0.0777146899036718,0.2092119455337524,0.0531094253457134,20.993133994981864,2.290201901498907,1.062708129295816,0.4404069424051322
Hepatitis,F4,670488,self_paced,1.270977020263672,0.1376103033250392,0.2048758268356323,0.0573375077666711,21.219014548172883,3.828139621183539,0.9555068052692856,0.5745018386442111
Hepatitis,F4,116740,curriculum,1.5197197198867798,0.1788669131212632,0.1781245072682698,0.0606853232493748,21.554231584810424,3.753174533992928,0.6854086703914232,0.4709549779084666
Hepatitis,F4,116740,static,1.402519265810649,0.1515287476924114,0.291752686103185,0.0701289484697853,19.163339475251707,2.500641523383832,0.8710028516692265,0.130630157580269
Hepatitis,F4,116740,self_paced,1.3695050080617268,0.280881308165927,0.3201069434483846,0.1378120658474566,19.231783973275707,2.5137849883776084,0.9824661493108756,0.4669412327916618
Hepatitis,F4,26226,curriculum,1.259610374768575,0.1368409720689208,0.5199121634165446,0.0912802396099439,22.38434898200751,2.520303163365752,1.8872841199878652,0.4425188577002488
Hepatitis,F4,26226,static,1.1655392249425252,0.0205717643665713,0.5199121634165446,0.0912802396099439,26.134039375932147,0.5325453472607233,2.367363993537936,0.2640978008347034
Hepatitis,F4,26226,self_paced,1.2765090862909954,0.2359643758369579,0.5885378917058309,0.0057711960644957,19.823353909228423,4.398333227824288,2.1818013381028187,0.455731478118817
Hypothyroid,TD_P,116740,static,1.6118866205215454,0.0857079766704196,0.2576090892155965,0.0841602983344889,61.423914059049416,8.334494723144514,3.511987226020365,0.7850065971112263
Hypothyroid,TD_P,116740,self_paced,1.6724913120269775,0.0,0.3625738223393758,0.0148927294108194,57.42061472474965,1.0546159462741962,4.153689984181387,0.394074579750888
Hypothyroid,TD_P,26226,curriculum,1.6367402871449788,0.0743026891651749,0.3253274758656819,0.0691800165381434,62.363802163941216,7.958989975223737,4.042299065837109,0.8271894588933321
Hypothyroid,TD_P,26226,static,1.7303406794865923,0.003462672682059,0.3257827758789062,0.0422925483094782,60.3608180106873,6.249531788812234,3.8481682139061824,0.3453937264322755
Hypothyroid,TD_P,26226,self_paced,1.7303406794865923,0.003462672682059,0.297210693359375,0.012544817206145,55.61016395347565,5.075265918825552,4.714224223944598,0.6503108164255019
Hypothyroid,TD_U,670488,curriculum,1.8019609451293943,0.0,0.3207495113213857,0.0807821275371432,67.03759285494806,5.63758182862169,3.9618914948493553,0.4569760853126871
Hypothyroid,TD_U,670488,static,1.8019609451293943,0.0,0.2472191254297892,0.0827542131351801,71.54572769689408,1.002343554211098,4.3414607373019845,0.1509698276609309
Hypothyroid,TD_U,670488,self_paced,1.804004391034444,0.0028898689128969,0.3119402726491292,0.0931449621654794,52.675034652194284,4.914902256573388,4.882528423297789,0.5286124772627485
Hypothyroid,TD_U,116740,curriculum,1.6118866205215454,0.0857079766704196,0.2965259552001953,0.0869216184187377,61.569460248206894,5.350043586328952,3.5718200496955994,0.718483055158681
Hypothyroid,TD_U,116740,static,1.6724913120269775,0.0,0.3731045722961426,0.0,67.97361666316566,2.132925931982142,4.265088482567642,0.5039892731778866
Hypothyroid,TD_U,116740,self_paced,1.5585734446843464,0.0909553318542509,0.3053162097930908,0.0958672216228795,48.86685894558503,5.518023277878168,3.899376777094299,0.7732866757487176
Hypothyroid,TD_U,26226,curriculum,1.693910002708435,0.0498796451938558,0.3514540990193684,0.0585316849502445,56.96350896763917,5.140204435234368,3.5264989150757384,0.5738521368799817
Hypothyroid,TD_U,26226,static,1.693910002708435,0.0498796451938558,0.3369113504886627,0.061437133425831,59.76341842427889,7.145271586151331,3.847823678566129,0.8047505437362367
Hypothyroid,TD_U,26226,self_paced,1.693910002708435,0.0498796451938558,0.2824205160140991,0.0161393952310504,47.7359251667022,2.133683794124744,3.96331539285366,0.321786264041196
Hypothyroid,CL,670488,curriculum,1.8019609451293943,0.0,0.2621957759062449,0.091040939674534,59.16134221313521,4.854269417862864,3.274292571127916,0.7291959462221471
Hypothyroid,CL,670488,static,1.8019609451293943,0.0,0.2471814552942911,0.0827808628000266,66.82141807531225,8.673851864644002,3.848282707205848,0.9430616039379658
Hypothyroid,CL,670488,self_paced,1.6659788688023884,0.1966584254325046,0.2573329110940297,0.0841906409060617,51.37463915746026,2.3908437858483613,3.817260327537792,0.1095694622510115
Hypothyroid,CL,116740,curriculum,1.5982879002888997,0.1049394712543445,0.3094742695490519,0.0988959153148869,59.53355634643045,5.085135382527503,3.4280205767852583,0.6288591723743868
Hypothyroid,CL,116740,static,1.685760776201884,0.0187658562015765,0.3070567051569621,0.0934057894740453,60.65917055504317,9.14437322199121,3.494345547224679,0.957442353506063
Hypothyroid,CL,116740,self_paced,1.6118866205215454,0.0857079766704196,0.3111952145894368,0.0964654107450734,54.9755098843391,5.732211003752787,3.8993911117353672,0.948670765154949
Hypothyroid,CL,26226,curriculum,1.693910002708435,0.0498796451938558,0.353156566619873,0.0564579087991674,54.85608465816795,2.1360089642568854,3.238665600604692,0.1681340023906611
Hypothyroid,CL,26226,static,1.742863615353902,0.0142474330622186,0.2517865101496379,0.0638381506278958,61.60860429265544,9.439864623446208,3.8188889593764137,1.146213507140127
Hypothyroid,CL,26226,self_paced,1.732789158821106,0.0,0.276335338751475,0.0047826838795212,62.167658756082666,3.685462248829269,4.972166369308915,0.8124786096173777
Hypothyroid,CLD,670488,curriculum,1.8019609451293943,0.0,0.3082731962203979,0.0846059745401574,74.81634582235921,2.106888648704522,4.727459000373309,0.0551788742755659
Hypothyroid,CLD,670488,static,1.8019609451293943,0.0,0.1949359079202016,0.0088946079286404,68.87515596401074,4.814407560250328,4.22839181903371,0.4900311693654968
Hypothyroid,CLD,670488,self_paced,1.4939775864283245,0.319753827961384,0.3681321938832601,0.0054884750046846,48.732515078259546,6.7483357536292665,4.387112820036113,0.5904578128454249
Hypothyroid,CLD,116740,curriculum,1.6724913120269775,0.0,0.3731045722961426,0.0,70.5256142272811,3.05382212715267,4.487756892197583,0.5397256631335667
Hypothyroid,CLD,116740,static,1.6118866205215454,0.0857079766704196,0.2392683426539103,0.0946605100799253,57.46069256697111,5.906984887493413,2.950197576779788,0.4689456830775356
Hypothyroid,CLD,116740,self_paced,1.6724913120269775,0.0,0.3053162097930908,0.0958672216228795,55.67454134903884,9.687395879347704,3.6900090053235526,0.9432644766351932
Hypothyroid,CLD,26226,curriculum,1.659514387448629,0.051815561670993,0.3268365760644277,0.0682112052619029,63.07747677232927,7.593754392651504,4.1282362808080615,0.8959914315474322
Hypothyroid,CLD,26226,static,1.742863615353902,0.0142474330622186,0.2519798775513966,0.0639369759586869,58.67497282555952,8.088460839026277,3.391370843506472,0.8778582750944227
Hypothyroid,CLD,26226,self_paced,1.7303406794865923,0.003462672682059,0.2973077694574992,0.0125933669850089,59.56610060590637,6.1729193143042895,5.042510731660941,0.4786509073133261
Hypothyroid,MV,670488,curriculum,1.8019609451293943,0.0,0.2534896433353424,0.0786959116538687,70.27121658881218,2.052406539471904,4.379923763629581,0.1411261070082314
Hypothyroid,MV,670488,static,1.804004391034444,0.0028898689128969,0.2621957759062449,0.091040939674534,61.77955108625316,2.332665140516548,3.6604917042613874,0.2753059186082277
Hypothyroid,MV,670488,self_paced,1.804004391034444,0.0028898689128969,0.2621957759062449,0.091040939674534,50.51982377969156,2.4413993909653944,4.151494519624259,0.5487348930313785
Hypothyroid,MV,116740,curriculum,1.6724913120269775,0.0,0.3772430817286173,0.0058527361674148,70.4314550547175,3.317933765743372,4.58810335714929,0.2133504333262194
Hypothyroid,MV,116740,static,1.575031280517578,0.0895914890061863,0.2576090892155965,0.0841602983344889,54.79028965367926,1.993182546326647,2.9928859329257143,0.2394824794406903
Hypothyroid,MV,116740,self_paced,1.6724913120269775,0.0,0.3731045722961426,0.0,58.86489334545445,5.169329816487391,4.838987435882397,0.800119870674686
Hypothyroid,MV,26226,curriculum,1.7550601959228516,0.0368123557802909,0.3260149955749511,0.0457502916540025,53.006813944691366,3.709773079512876,3.077033966487782,0.3785157810368144
Hypothyroid,MV,26226,static,1.7303406794865923,0.003462672682059,0.2895025014877319,0.0100960590201041,60.95332753092303,8.955809365477583,4.038921268566386,0.8766035714036388
Hypothyroid,MV,26226,self_paced,1.689833402633667,0.0319086304001247,0.2977860371271769,0.0269897957089375,45.81012312736944,3.773954608804357,4.000561262949581,0.763988025800302
Hypothyroid,CB,670488,curriculum,1.804004391034444,0.0028898689128969,0.3169793287913005,0.0911025321570905,60.90503557769358,6.899993466607587,3.84110643339001,0.6524628407432159
Hypothyroid,CB,670488,static,1.804004391034444,0.0028898689128969,0.3369740645090739,0.0581193010006058,61.43912863207529,4.664478105090972,3.896601278825388,0.0908184946647194
Hypothyroid,CB,670488,self_paced,1.8019609451293943,0.0,0.2142433325449625,0.0298931247843025,54.02826179692366,4.504316466405533,4.295728548103444,0.662836666492572
Hypothyroid,CB,116740,curriculum,1.5982879002888997,0.1049394712543445,0.2375473976135254,0.0958534004471908,59.39548174612628,8.083592716595234,3.2683154540403567,0.7759566437455452
Hypothyroid,CB,116740,static,1.6118866205215454,0.0857079766704196,0.349051554997762,0.1334133308901413,57.1091736287359,2.8804337580167,3.102093306451868,0.3310482004975396
Hypothyroid,CB,116740,self_paced,1.6724913120269775,0.0,0.3772430817286173,0.0058527361674148,53.01332493704079,3.957642122636246,4.467900713866585,0.6001593545926889
Hypothyroid,CB,26226,curriculum,1.6959450642267864,0.0521054182686441,0.2794277270634969,0.0049910568661888,63.7188312767542,8.706778385975856,4.32939176873817,0.9249895183360802
Hypothyroid,CB,26226,static,1.7303406794865923,0.003462672682059,0.3257827758789062,0.0422925483094782,60.713286550925126,4.737780447378502,3.898500740646367,0.2321833458206839
Hypothyroid,CB,26226,self_paced,1.7550601959228516,0.0368123557802909,0.3420668443044026,0.0433863768732576,41.29132930072735,4.238536757122872,3.1870981033233843,0.3508805877631759
Hypothyroid,N1,670488,curriculum,1.8019609451293943,0.0,0.2534896433353424,0.0786959116538687,71.02106997319163,3.7410880971418337,4.376139912644564,0.3495679938406366
Hypothyroid,N1,670488,static,1.804004391034444,0.0028898689128969,0.3158866465091705,0.0767778695193259,64.49096003007594,7.763078244148642,3.814736501500316,0.4983822803855549
Hypothyroid,N1,670488,self_paced,1.804004391034444,0.0028898689128969,0.2573329110940297,0.0841906409060617,45.05608779622071,4.839397221144383,3.638954794399002,0.4536084034425762
Hypothyroid,N1,116740,curriculum,1.6118866205215454,0.0857079766704196,0.2576090892155965,0.0841602983344889,56.82625599353742,5.49887875567072,2.9264539350268257,0.4250436377377836
Hypothyroid,N1,116740,static,1.6118866205215454,0.0857079766704196,0.3070567051569621,0.0934057894740453,60.93852433992832,9.074026761526158,3.469934422618014,0.8593730860557194
Hypothyroid,N1,116740,self_paced,1.6724913120269775,0.0,0.3731045722961426,0.0,50.68287953595035,6.372569236170025,4.5924266735369645,0.9474514610525075
Hypothyroid,N1,26226,curriculum,1.704871932665507,0.0344177981695725,0.3345370590686798,0.0407326283480239,58.213102042134096,7.988499964744892,3.7007288424621545,0.9378008192348036
Hypothyroid,N1,26226,static,1.704871932665507,0.0344177981695725,0.3065657615661621,0.0227568639243133,57.772714779315415,5.886198593988392,3.8056529779710258,0.7775898343692671
Hypothyroid,N1,26226,self_paced,1.732789158821106,0.0,0.2833108107248942,0.0025515461530235,51.19782151073108,8.604273123729584,4.677987380094124,1.0121429513427969
Hypothyroid,N2,670488,curriculum,1.7636130650838215,0.0542320920487058,0.1942280530929565,0.0078935652063906,57.48675493588417,6.878150089331427,3.907375157241736,0.7361134678867126
Hypothyroid,N2,670488,static,1.6447842915852864,0.2222813551304948,0.2497194608052571,0.0863701440807315,65.69107741590658,4.067598441301864,4.309934463930596,0.5359164073568995
Hypothyroid,N2,670488,self_paced,1.8019609451293943,0.0,0.3369740645090739,0.0581193010006058,58.5747700454226,4.708300940559254,4.290346899340633,0.191886536298919
Hypothyroid,N2,116740,curriculum,1.6724913120269775,0.0,0.3053162097930908,0.0958672216228795,52.54252965635749,7.825824169929423,3.4514668264355866,0.9038266292217688
Vertebral,Baseline,670488,static,0.5948576331138611,0.0092792187555524,0.1835668087005615,0.0011243514777251,23.306991751171847,1.290348507177729,1.2186387158522114,0.3791747120615637
Vertebral,Baseline,116740,static,0.6433003544807434,0.071618760560463,0.1143302917480468,0.0123611525455412,20.329918424260587,3.0436163627017905,0.9491410857596948,0.1014101397000919
Vertebral,Baseline,26226,static,0.8225273688634237,0.1242368920355617,0.1344449718793233,0.0116962812773196,23.02902221871081,2.0357954004855245,1.039922564832717,0.1303231587690746
Hypothyroid,N2,116740,static,1.599449872970581,0.1032961937288037,0.3772430817286173,0.0058527361674148,62.947004052449365,4.3429823271652905,4.253232676258503,0.7756537081215367
Hypothyroid,N2,116740,self_paced,1.5982879002888997,0.1049394712543445,0.3094742695490519,0.0988959153148869,56.28934622957068,3.286029262990388,3.8342626676435927,0.6050170520842019
ILPD,Baseline,670488,static,0.953982949256897,0.1170697900572935,0.2264970541000366,0.0074700921851536,35.59130179615735,1.597994181797581,3.370906415071571,0.536645171530876
ILPD,Baseline,116740,static,1.0141354203224182,0.0873467304342202,0.1997503240903218,0.020760826842738,28.871452750973617,3.994593402779405,3.583553215352302,0.3127713943304305
ILPD,Baseline,26226,static,1.0674844980239868,0.0153547533215578,0.2160788873831431,0.0703192872361005,29.2221563781353,3.86727701365369,3.467548739663654,1.0311630648024772
Vertebral,kDN,670488,curriculum,0.6340229908625284,0.0290433409727659,0.1445416410764058,0.0546364229505531,25.481528448527296,2.1407354055084,1.3545919965107396,0.4677420490905207
Vertebral,kDN,670488,static,0.6389739712079366,0.0289783921166431,0.1447301904360453,0.0547743184581141,22.77296846999927,1.3388208353518585,1.2303040239965288,0.4351088009448839
Vertebral,kDN,670488,self_paced,0.6431137919425964,0.0203962929872709,0.1827717721462249,0.0011243514777251,26.100266472189617,1.28793109104502,1.28014805398638,0.2516799800616577
Vertebral,kDN,116740,curriculum,0.694995125134786,0.0700309225067114,0.103397121032079,0.0092105896372272,23.579319970944837,0.9300762953262172,1.2318079517480622,0.0938712697215129
Vertebral,kDN,116740,static,0.6740086674690247,0.0608828534522057,0.1320887804031372,0.0288277750208167,20.5633035355001,2.341689033315221,0.913408043678364,0.2212897730701423
Vertebral,kDN,116740,self_paced,0.6050418814023336,0.0243136259676415,0.1363559265931447,0.0238120124259265,19.793095855759518,2.993271928028828,0.9529220040265032,0.2698385490490047
Hypothyroid,N2,26226,curriculum,1.715302149454753,0.0247303658112422,0.2871359189351399,0.0153515233215061,57.36766666594204,3.5887018035961096,4.542673443183728,0.1750848704931086
Vertebral,kDN,26226,curriculum,0.7855236331621805,0.1669644401102695,0.1332624554634094,0.0121991460680367,24.54938663105841,1.3491656046669287,1.2429767682608024,0.1773735631499969
